"sci_name","comm_name","name_label","year","catch_mt"
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1973,10.7060679567
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1974,7.060557537
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1975,3.7921688847
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1976,2.9831315458
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1977,7.0221523563
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1978,0.6668305761
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1979,22.0740345948
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1980,100.5063836675
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1981,1.7341372305
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1982,1.4721966444
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1983,34.6395524208
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1984,103.8511866797
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1985,82.024835581
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1986,24.9946923873
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1987,431.5984910825
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1988,67.9433187431
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1989,494.6132789324
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1990,485.8123309087
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1991,99.0738340435
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1950,277.7002455647
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1951,282.8035886925
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1952,287.7406328423
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1953,292.5113780143
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1954,310.4385355907
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1955,301.5539714247
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1956,319.1485310453
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1957,309.9313689237
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1958,327.1933305885
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1959,317.6435705112
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1960,321.250222838
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1961,319.1861676948
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1962,330.2645879551
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1963,334.48167713
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1964,338.498790911
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1965,342.3159292979
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1966,345.9837720913
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1967,349.4579744657
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1968,366.0612478033
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1969,355.8254579577
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1970,358.7187390751
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1971,358.993493274
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1972,345.812680407
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1973,345.7551096819
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1974,353.7581507733
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1975,357.3650685389
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1976,369.7320404687
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1977,391.8308408045
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1978,382.4198409293
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1979,370.8834563301
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1980,377.891481872
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1981,371.9635147247
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1982,382.3786421093
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1983,395.422308191
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1984,376.514240044
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1985,377.3779053874
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1986,388.51107625
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1987,393.4562856304
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1988,388.5889723437
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1989,377.3377753483
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1990,375.6703560808
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1991,367.485064179
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1992,358.3693771134
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1993,349.1344438022
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1994,339.5560362182
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1995,338.1368032081
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1996,356.6320783446
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1997,317.842402816
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1998,307.5783572701
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",1999,297.0060801433
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2000,270.9681832211
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2001,270.157993926
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2002,274.6001492886
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2003,272.9649933365
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2004,269.9623419841
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2005,267.7278523707
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2006,264.0233049528
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2007,258.9030594445
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2008,243.3635711047
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2009,248.1622872804
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2010,255.2198400878
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2011,261.0992734635
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2012,266.5515591322
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2013,271.530084307
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2014,275.9864197392
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2015,280.0184853711
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2016,283.120892298
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2017,285.6871699186
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2018,287.5056962385
"Lutjanus synagris","Lane snapper","Lane snapper
(Lutjanus synagris)",2019,285.8337202733
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1966,0.2788671871
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1967,223.093749714
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1968,111.546874857
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1969,111.546874857
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1970,0.2788671871
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1971,0.2788671871
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1972,0.2788671871
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1973,0.2788671871
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1974,7.80828124
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1975,14.5010937314
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1976,47.9651561885
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1977,47.9651561885
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1978,52.4270311828
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1979,43.7924767957
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1980,62.3009952905
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1981,31.6049478761
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1982,15.4926215079
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1983,10.1218460518
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1984,1.983055553
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1985,53.3979021306
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1986,67.4652024598
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1987,105.9695311141
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1988,107.2502544921
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1989,117.2481595719
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1990,75.4800519866
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1991,54.203518449
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1992,39.6611110603
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1993,22.5572569155
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1994,26.688622651
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1995,37.4508303918
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1996,28.2585416304
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1997,31.0885271592
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1998,28.093287001
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",1999,23.8586371222
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2000,29.7458332952
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2001,50.1147784121
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2002,61.8481841872
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2003,79.1136055413
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2004,106.4997211769
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2005,54.8171506188
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2006,48.0545846558
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2007,43.5463656135
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2008,48.9126712483
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2009,50.7212964357
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2010,44.9712190695
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2011,46.9936582237
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2012,51.0141282164
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2013,54.9118514199
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2014,58.6638096643
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2015,62.1388138298
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2016,65.4907625833
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2017,68.6524276039
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2018,71.5613191925
"Lutjanus vivanus","Silk snapper","Silk snapper
(Lutjanus vivanus)",2019,73.4979733388
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1950,5.6656313505
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1951,5.7697495906
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1952,5.8704750043
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1953,5.9678075916
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1954,6.3335568757
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1955,6.1522942874
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1956,6.5112579188
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1957,6.3232096779
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1958,6.6753876566
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1959,6.4805537631
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1960,6.5541365662
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1961,6.5120257805
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1962,6.7380473492
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1963,6.824084265
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1964,6.9060412893
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1965,6.9839184222
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1966,7.0587496312
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1967,7.1296301947
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1968,7.4683696357
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1969,7.2595393851
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1970,7.3185680121
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1971,7.3241735383
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1972,7.0552590242
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1973,7.0540844682
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1974,7.2173622514
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1975,7.2909504699
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1976,7.5432610279
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1977,7.9941200312
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1978,7.8021171189
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1979,7.5667521766
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1980,7.7097296851
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1981,7.5887874928
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1982,7.801276582
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1983,8.0673930317
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1984,7.6816312423
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1985,7.6992517144
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1986,7.9263903031
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1987,8.0272823037
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1988,7.9279795367
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1989,7.6984329827
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1990,7.6644143493
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1991,7.4974182908
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1992,7.3114403407
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1993,7.1230295326
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1994,6.9276111736
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1995,6.898656028
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1996,7.275996028
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1997,6.4846103333
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1998,6.2752036109
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",1999,6.0595083578
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2000,5.5282840342
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2001,5.3410783119
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2002,5.267004696
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2003,5.0851106207
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2004,4.8896195219
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2005,4.7191506447
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2006,4.5332065853
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2007,4.3337588128
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2008,3.9746483721
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2009,3.9575169849
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2010,3.9770327487
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2011,3.9783620586
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2012,3.973879443
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2013,3.9632641648
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2014,3.9461906972
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2015,3.9244053467
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2016,3.891222426
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2017,3.8525782916
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2018,3.8059540608
"Mycteroperca bonaci","Black grouper","Black grouper
(Mycteroperca bonaci)",2019,3.716100332
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1950,567.2854320642
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1951,577.7105298357
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1952,587.7959124323
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1953,597.5415798539
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1954,634.1631367082
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1955,616.0137691722
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1956,651.9558956765
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1957,633.1270977905
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1958,668.3897939449
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1959,653.0329740493
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1960,656.2492269058
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1961,652.2318198648
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1962,674.6637515303
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1963,683.2784117363
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1964,691.4845626608
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1965,703.5445412867
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1966,718.1558969824
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1967,747.3052695056
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1968,753.6732301629
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1969,731.0118140936
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1970,735.499826655
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1971,736.1209834061
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1972,709.8839779756
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1973,713.4944937976
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1974,723.6594974625
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1975,731.0576456452
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1976,760.496119528
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1977,801.0401700664
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1978,781.2063840648
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1979,758.4691952172
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1980,771.9558624486
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1981,759.8462245997
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1982,781.461745742
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1983,809.8170233635
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1984,772.8318271316
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1985,773.5281390836
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1986,795.3486074901
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1987,808.9944273057
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1988,798.3718660696
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1989,778.2520789715
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1990,768.6321672332
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1991,753.0204515027
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1992,732.0761511063
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1993,713.211050275
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1994,693.6443009774
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1995,690.7450950021
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1996,728.5272011203
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1997,649.2877398907
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1998,628.3203709193
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",1999,606.7233471729
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2000,553.533190371
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2001,514.431336314
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2002,487.3696578977
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2003,451.4407036237
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2004,415.8562532255
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2005,383.8924616449
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2006,352.110681201
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2007,320.8111758156
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2008,279.8335780948
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2009,264.3998541228
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2010,251.5074943502
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2011,237.4918699151
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2012,223.2405349296
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2013,208.7965485603
